瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),捞浇痢柯档(∑C),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),瘤搁柯档(∑C),30cm 瘤吝柯档(∑C)
278,狼己,2020-01-07 18:00,6,0,0,0,96,5.4,998.9,0,,,5,
278,狼己,2020-01-07 19:00,6.2,,.6,140,96,5.6,997.2,,,10,5,
278,狼己,2020-01-07 20:00,6,,.5,250,96,5.4,995,,,9,5,
278,狼己,2020-01-07 21:00,5.9,2,.7,290,96,5.3,992.7,,,10,4.9,
278,狼己,2020-01-07 22:00,7,,.8,250,95,6.2,991.8,,,10,6,
278,狼己,2020-01-07 23:00,10,,2,160,97,9.5,991.8,,,7,6.7,
278,狼己,2020-01-08 00:00,8.8,10,1.3,270,97,8.3,989.6,,,10,6.2,
278,狼己,2020-01-08 01:00,8.1,,.4,0,97,7.6,989.1,,,,5.7,
278,狼己,2020-01-08 02:00,8.5,,1,110,97,8,988.9,,,3,5.7,
278,狼己,2020-01-08 03:00,10.7,.1,6.8,270,66,4.5,991,,,9,6.2,
278,狼己,2020-01-08 04:00,9.9,,4.8,270,63,3.1,991.8,,,2,5.2,
278,狼己,2020-01-08 05:00,8.8,,4.6,270,65,2.5,993.1,,,0,5.1,
278,狼己,2020-01-08 06:00,7.9,.4,6.6,270,60,.5,994.5,,,10,4.6,
278,狼己,2020-01-08 07:00,6.7,,6.3,290,67,.9,995.6,,,0,4.2,
278,狼己,2020-01-08 08:00,6,,3.9,290,76,2,996.9,0,,9,3.8,
278,狼己,2020-01-08 09:00,6.2,0,3.5,290,77,2.4,999.2,0,,10,4.5,
278,狼己,2020-01-08 10:00,6.4,,4.9,290,69,1.1,1001.2,0,,10,5.1,
278,狼己,2020-01-08 11:00,7,,4,290,66,1,1002.8,0,,10,6.4,
278,狼己,2020-01-08 12:00,7,,2.7,290,66,1,1003.6,0,,9,6.7,
278,狼己,2020-01-08 13:00,7.5,,3.9,290,64,1.1,1004,0,,9,8.7,
278,狼己,2020-01-08 14:00,8,,4.8,290,59,.4,1004.7,.1,,8,10.1,
278,狼己,2020-01-08 15:00,7.9,,3.7,320,61,.8,1005.9,.7,,8,10.4,
278,狼己,2020-01-08 16:00,6.9,,3.8,290,65,.7,1006.5,.1,,7,6.6,
278,狼己,2020-01-08 17:00,6.1,,2.2,250,69,.8,1007.5,0,,7,4.8,
278,狼己,2020-01-08 18:00,5.8,,3.8,250,71,.9,1008.7,0,,10,4.2,
278,狼己,2020-01-08 19:00,5.6,,3.8,270,73,1.1,1009.7,,,2,4.2,
278,狼己,2020-01-08 20:00,5.2,,2.7,270,75,1.1,1010.5,,,2,4,
278,狼己,2020-01-08 21:00,4.9,,.7,290,75,.8,1010.8,,,10,3.7,
278,狼己,2020-01-08 22:00,5.1,,1.9,290,71,.2,1011.1,,,10,3.6,
278,狼己,2020-01-08 23:00,4.9,,1.3,290,70,-.1,1010.9,,,9,3.4,
278,狼己,2020-01-09 00:00,4.4,,3.2,270,76,.5,1010.9,,,10,3.2,
278,狼己,2020-01-09 01:00,4,,3.1,290,70,-.9,1011,,,4,2.5,
278,狼己,2020-01-09 02:00,3.6,,3.9,270,65,-2.3,1011.2,,,7,2.1,
278,狼己,2020-01-09 03:00,2,,1.2,320,65,-3.9,1011.4,,,0,-.4,
278,狼己,2020-01-09 04:00,-.1,,1,320,75,-4,1010.8,,,0,-.3,
278,狼己,2020-01-09 05:00,-1.3,,.2,0,83,-3.8,1010.9,,,0,-.4,
278,狼己,2020-01-09 06:00,-1.2,,.3,0,77,-4.7,1011.5,,,0,-.8,
278,狼己,2020-01-09 07:00,-2.5,,.3,0,87,-4.3,1012.2,,,0,-1.3,
278,狼己,2020-01-09 08:00,-2.6,,.1,0,88,-4.3,1012.5,0,,0,-1.3,
278,狼己,2020-01-09 09:00,-.9,,.1,0,79,-4,1012.9,.3,,2,-.4,
278,狼己,2020-01-09 10:00,1.8,,2.9,290,59,-5.3,1013,1,,0,.5,
278,狼己,2020-01-09 11:00,2.9,,3.8,320,53,-5.7,1013,1,,0,1.2,
278,狼己,2020-01-09 12:00,4.1,,4.2,290,48,-5.9,1012,1,,2,7.9,
278,狼己,2020-01-09 13:00,5.1,,3.8,270,45,-5.8,1011.1,1,,5,10.2,
278,狼己,2020-01-09 14:00,5.8,,3.2,290,38,-7.4,1010.8,1,,5,10.7,
278,狼己,2020-01-09 15:00,6.4,,3.5,290,37,-7.2,1010.9,1,,1,10,
278,狼己,2020-01-09 16:00,5.3,,2.6,290,40,-7.2,1011.4,1,,0,5.6,
278,狼己,2020-01-09 17:00,4,,2.6,290,44,-7.1,1012,.6,,0,2.2,
278,狼己,2020-01-09 18:00,1.8,,.2,0,57,-5.8,1012.7,0,,4,0,
278,狼己,2020-01-09 19:00,-.7,,.6,50,72,-5.1,1013.4,,,4,0,
278,狼己,2020-01-09 20:00,-1.9,,.9,20,77,-5.4,1013.8,,,4,-.3,
278,狼己,2020-01-09 21:00,-2.6,,.9,340,81,-5.4,1014.3,,,6,-.8,
278,狼己,2020-01-09 22:00,-3.2,,.1,0,86,-5.2,1014.3,,,0,-1.3,
278,狼己,2020-01-09 23:00,-4,,.4,0,90,-5.4,1014.5,,,0,-1.5,
278,狼己,2020-01-10 00:00,-4.6,,.2,0,92,-5.7,1014.5,,,0,-2,
278,狼己,2020-01-10 01:00,-5.1,,.2,0,92,-6.2,1014.6,,,0,-2.3,
278,狼己,2020-01-10 02:00,-5.8,,.6,20,92,-6.8,1014.8,,,0,-3,
278,狼己,2020-01-10 03:00,-6.2,,.3,0,92,-7.2,1014.8,,,0,-3.4,
278,狼己,2020-01-10 04:00,-6.6,,0,0,91,-7.8,1014.6,,,0,-3.8,
278,狼己,2020-01-10 05:00,-6.8,,.3,0,90,-8.1,1014.7,,,4,-4,
278,狼己,2020-01-10 06:00,-6.8,,.1,0,89,-8.3,1014.6,,,9,-4,
278,狼己,2020-01-10 07:00,-7,,.3,0,89,-8.5,1014.6,,,10,-4.3,
278,狼己,2020-01-10 08:00,-7.1,,.1,0,88,-8.7,1015.1,0,,8,-4.1,
278,狼己,2020-01-10 09:00,-5.7,,.6,340,86,-7.6,1015.8,.3,,1,-2.3,
278,狼己,2020-01-10 10:00,-2.3,,.6,290,79,-5.4,1015.6,1,,1,-.1,
278,狼己,2020-01-10 11:00,1.2,,.7,290,69,-3.8,1015,1,,0,1.9,
278,狼己,2020-01-10 12:00,2.7,,.8,180,52,-6.1,1013.5,1,,1,4.9,
278,狼己,2020-01-10 13:00,5.5,,.7,20,46,-5.2,1012.1,1,,0,7.8,
278,狼己,2020-01-10 14:00,6.6,,.7,290,35,-7.8,1010.7,1,,0,9.9,
278,狼己,2020-01-10 15:00,7.2,,1.6,230,30,-9.2,1010.8,1,,0,9.7,
278,狼己,2020-01-10 16:00,7.7,,1.8,290,28,-9.7,1010.8,1,,2,6.1,
278,狼己,2020-01-10 17:00,6.3,,.8,250,33,-8.8,1010.8,1,,0,2.2,
278,狼己,2020-01-10 18:00,1.1,,.8,360,58,-6.2,1011.5,.1,,0,.3,
278,狼己,2020-01-10 19:00,-1,,.7,20,66,-6.5,1011.7,,,4,-.2,
278,狼己,2020-01-10 20:00,-2,,.5,360,70,-6.7,1011.6,,,6,-.8,
278,狼己,2020-01-10 21:00,-2.6,,.3,0,73,-6.7,1011.7,,,5,-1.1,
278,狼己,2020-01-10 22:00,-2.7,,.6,50,78,-6,1011.5,,,6,-1.3,
278,狼己,2020-01-10 23:00,-3.7,,.8,360,82,-6.3,1011.1,,,8,-1.7,
278,狼己,2020-01-11 00:00,-4.2,,.2,0,83,-6.6,1011.2,,,7,-2.2,
278,狼己,2020-01-11 01:00,-4.6,,.3,0,87,-6.4,1011.3,,,6,-2.6,
278,狼己,2020-01-11 02:00,-4.9,,.2,0,89,-6.4,1011.3,,,8,-2.9,
